thread_id,thread_title,post_idx_in_thread,page_idx_in_thread,timestamp_utc,author_hmac,author_was_guest,content_clean,content_hash,content_len_chars,content_len_chars_raw,is_reply,had_quote_block,n_urls,n_emojis,parent_post_idx,votes_up,votes_down,url_canonical,parser_version,scraped_at_utc
69402263,W 2025 bieda nie zajrzy wam w oczy!!!!,0,0,2024-12-30T09:52:00+00:00,bfb3d450478b2a9abce4,True,Każdy z was tutaj ma szanse zostać milionerem jak te akcje wywali na 2.000!!! W maju nie zdziwi mnie thriller z udziałem Wiedźmina. Młodzi bendom kupowqć te akcje za kase komunii!!! Na prawde mnie to nie zdziwi.,38a3b691326bef21,211,211,False,False,0,0,,4,3,"https://www.bankier.pl/forum/temat_w-2025-bieda-nie-zajrzy-wam-w-oczy,69402263.html",0.2.0,2026-05-14T13:27:58.821599+00:00
69402263,W 2025 bieda nie zajrzy wam w oczy!!!!,1,1,2024-12-30T11:16:00+00:00,9964393085b0b5210b60,True,Jeszcze trochę i będzie 2000 gr za akcję,e72aaf5863de10d0,40,40,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_re-w-2025-bieda-nie-zajrzy-wam-w-oczy,69403641.html",0.2.0,2026-05-14T13:28:01.867308+00:00
69402263,W 2025 bieda nie zajrzy wam w oczy!!!!,2,2,2024-12-30T11:35:00+00:00,655a3b8203be7ae070f0,True,Czyli cała nadzieja w komunistach!!!!,fabac3d257957c67,37,37,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-w-2025-bieda-nie-zajrzy-wam-w-oczy,69403927.html",0.2.0,2026-05-14T13:28:05.134272+00:00
69403623,Rośnij perło,0,0,2024-12-30T11:15:00+00:00,e927afe30c3d33e6a92a,True,Nic cię nie zatrzyma już.,6cc7b2b5272dbfb8,25,25,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_rosnij-perlo,69403623.html",0.2.0,2026-05-14T13:28:08.373782+00:00
69401409,Zobacz na wykres jak się znasz,0,0,2024-12-30T09:07:00+00:00,52aa2d33b74fb27e3d61,True,Na spokojnie jesteśmy w miejscu wybicia wg.wykresu,28f4e7508671f7ea,50,50,False,False,0,0,,4,2,"https://www.bankier.pl/forum/temat_zobacz-na-wykres-jak-sie-znasz,69401409.html",0.2.0,2026-05-14T13:28:11.791538+00:00
69401409,Zobacz na wykres jak się znasz,1,1,2024-12-30T09:37:00+00:00,c91f1f413b52d150f465,True,Tu już nie ma tanich akcji .,8d267fb373f224c7,28,28,False,False,0,0,,3,3,"https://www.bankier.pl/forum/temat_re-zobacz-na-wykres-jak-sie-znasz,69401963.html",0.2.0,2026-05-14T13:28:14.810223+00:00
69401409,Zobacz na wykres jak się znasz,2,2,2024-12-30T09:45:00+00:00,52aa2d33b74fb27e3d61,True,"Ale nadal można na nich fajnie zarobić,i wejść większym kapitalem",89259852c0c954f1,65,65,False,False,0,0,,3,0,"https://www.bankier.pl/forum/temat_re-zobacz-na-wykres-jak-sie-znasz,69402113.html",0.2.0,2026-05-14T13:28:28.297777+00:00
69401409,Zobacz na wykres jak się znasz,3,3,2024-12-30T10:53:00+00:00,c91f1f413b52d150f465,True,Tu zawsze było można zarobić,0fc99f8f0d56f860,28,28,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-zobacz-na-wykres-jak-sie-znasz,69403329.html",0.2.0,2026-05-14T13:29:00.187186+00:00
69401409,Zobacz na wykres jak się znasz,4,4,2024-12-30T10:08:00+00:00,6cf0abe64113b4c1fadb,True,Taak od 3 lat to samo piszesz,c6d31477db7fc5e9,29,29,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_re-zobacz-na-wykres-jak-sie-znasz,69402601.html",0.2.0,2026-05-14T13:29:03.509220+00:00
69401409,Zobacz na wykres jak się znasz,5,5,2024-12-30T10:59:00+00:00,eb8d43a506afa846db8a,True,"jak na moje oko, brakuje nam jeszcze piątej falki wzrostowej z zasięgiem około 220 złotych. Co do wyceny, uważam, że jest nadal poniżej rynku czyli akcje są w dobrej cenie do zakupów. Zakładam, że po dojściu do wspomnianych okolic 220 nastąpi korekta i test 200 zł od góry.",35a00d330d5cc918,273,273,False,False,0,0,,4,0,"https://www.bankier.pl/forum/temat_re-zobacz-na-wykres-jak-sie-znasz,69403407.html",0.2.0,2026-05-14T13:29:06.757033+00:00
69401905,"Możliwe, że już nie bendziecie biedakami!!!",0,0,2024-12-30T09:34:00+00:00,bfb3d450478b2a9abce4,True,Tego wam życze na przyszły 2026 rok koledzy!!!! Niech te akcje nam wywali na 2000 złoty i za rok spotkamy sie wszyscy w Egipcie. Na prawde nie bende tym zdziwony!!!,312540486411d2b0,164,164,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_mozliwe-ze-juz-nie-bendziecie-biedakami,69401905.html",0.2.0,2026-05-14T13:29:11.704339+00:00
69401055,Rośnij dziś perełko,0,0,2024-12-30T08:40:00+00:00,0215b7ed049f3e89fc1a,True,"Rośnij proszę, to moje zyczenie",8e4796f8ebe3a0f7,31,31,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_rosnij-dzis-perelko,69401055.html",0.2.0,2026-05-14T13:29:32.529046+00:00
69399943,Wiedźmin 4 będzie w 2025 roku premiera,0,0,2024-12-29T23:23:00+00:00,4030519d62b7eabb367f,True,Moim zdaniem możliwe,ec721e9d72345e5e,20,20,False,False,0,0,,0,1,"https://www.bankier.pl/forum/temat_wiedzmin-4-bedzie-w-2025-roku-premiera,69399943.html",0.2.0,2026-05-14T13:29:35.486249+00:00
69399943,Wiedźmin 4 będzie w 2025 roku premiera,1,1,2024-12-30T00:32:00+00:00,adcb4c6872abc5ee46d1,True,nie mozliwe nie zapraszam do dyskusji,f2e89ab34e2f4ed3,37,37,False,False,0,0,,0,2,"https://www.bankier.pl/forum/temat_re-wiedzmin-4-bedzie-w-2025-roku-premiera,69400089.html",0.2.0,2026-05-14T13:29:38.911133+00:00
69396661,Ile milionów kopii W4 sprzeda się...,0,0,2024-12-29T13:52:00+00:00,2513958886e9860cfa6a,True,W raz preorderami w pierwszym miesiącu sprzedaży? 15 milionów? 20? Czas płynie a zegar tyka.,50c3390999f21d50,92,92,False,False,0,0,,10,2,"https://www.bankier.pl/forum/temat_ile-milionow-kopii-w4-sprzeda-sie,69396661.html",0.2.0,2026-05-14T13:29:45.826447+00:00
69396661,Ile milionów kopii W4 sprzeda się...,1,1,2024-12-29T14:05:00+00:00,ac5a6f421a4daed43009,True,Ale to dopiero w 2027,aa8bf743a5a06065,21,21,False,False,0,0,,1,7,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69396757.html",0.2.0,2026-05-14T13:29:49.366106+00:00
69396661,Ile milionów kopii W4 sprzeda się...,2,2,2024-12-29T15:26:00+00:00,2513958886e9860cfa6a,True,Najpóźniej w 2026.,0f74e0248039eaeb,18,18,False,False,0,0,,7,0,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69397213.html",0.2.0,2026-05-14T13:30:02.418578+00:00
69396661,Ile milionów kopii W4 sprzeda się...,3,3,2024-12-29T14:49:00+00:00,8e7926e82b66884ff593,True,W ciągu pierwszego roku 40mln jest w zasięgu.,cc85b0437f017188,45,45,False,False,0,0,,8,0,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69396997.html",0.2.0,2026-05-14T13:30:05.789328+00:00
69396661,Ile milionów kopii W4 sprzeda się...,4,4,2024-12-29T21:56:00+00:00,39ecd4790f18c0a24edb,True,"Nie wiem ile dokładnie, ale do 2028 będzie się sprzedawać świetnie: CP2077, W3,W4,W1, CP2077 vol.2",522e5bf7b714f3c1,98,100,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69399585.html",0.2.0,2026-05-14T13:30:09.186973+00:00
69396661,Ile milionów kopii W4 sprzeda się...,5,5,2024-12-29T22:44:00+00:00,adcb4c6872abc5ee46d1,True,cyber nie wyjdzie do 2028 w4 remake w1 i ten multi z otwartym swiatem co robi molases mozliwe,233e925113f52e1d,93,93,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69399801.html",0.2.0,2026-05-14T13:30:19.174354+00:00
69396661,Ile milionów kopii W4 sprzeda się...,6,6,2024-12-29T22:11:00+00:00,8a6e0f6834ef769c79a5,True,Na pewno W4 wskoczy na nr1 na steam.,52fc49f500574251,36,36,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-ile-milionow-kopii-w4-sprzeda-sie,69399663.html",0.2.0,2026-05-14T13:30:23.241710+00:00
69385721,Dr. Paliwoda zaleca sprzedaj i cenę 99.98.,0,0,2024-12-27T16:43:00+00:00,810fb8e5b03e07174ebf,True,Dr. Paliwoda powiedział na corocznym spotkaniu ze swoimi pacjentami że kurs będzie się stopniowo usuwał na 99.97.,8f7d2fc52d0661cf,113,113,False,False,0,0,,2,9,"https://www.bankier.pl/forum/temat_dr-paliwoda-zaleca-sprzedaj-i-cene-99-98,69385721.html",0.2.0,2026-05-14T13:30:26.886080+00:00
69385721,Dr. Paliwoda zaleca sprzedaj i cenę 99.98.,1,1,2024-12-27T17:01:00+00:00,ad0a49f22ebfb4cf4eb2,True,Chyba w USD.... A jak chcesz w PLN to Ci mogę 1/4 akcji sprzedać ;P,db53bab8d8d685ae,67,67,False,False,0,0,,10,1,"https://www.bankier.pl/forum/temat_re-dr-paliwoda-zaleca-sprzedaj-i-cene-99-98,69385943.html",0.2.0,2026-05-14T13:30:29.763682+00:00
69385721,Dr. Paliwoda zaleca sprzedaj i cenę 99.98.,2,2,2024-12-28T09:10:00+00:00,985a523d40a812513c74,False,"Profesor Fuckhard pisał w swoim ferietonie na łamach Timsa to samo cel cdprojekt to tylko 99,97$ do końca 2025",6c0e7e9b164e42ee,110,110,False,False,0,0,,12,1,"https://www.bankier.pl/forum/temat_re-dr-paliwoda-zaleca-sprzedaj-i-cene-99-98,69389671.html",0.2.0,2026-05-14T13:30:33.483134+00:00
69385721,Dr. Paliwoda zaleca sprzedaj i cenę 99.98.,3,3,2024-12-29T21:50:00+00:00,810fb8e5b03e07174ebf,True,Dr. Paliwoda jutro zwoła konferencję prasową o 8.45. Tematem przewodnim będzie sytuacja w oddziale.,de4aaa68125fb9ac,99,99,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-dr-paliwoda-zaleca-sprzedaj-i-cene-99-98,69399553.html",0.2.0,2026-05-14T13:30:48.900016+00:00
69396005,Tomaszkiewicza nie ma w CDR????,0,0,2024-12-29T12:09:00+00:00,4030519d62b7eabb367f,True,"co się w tej firmie dzieje ja się pytam, że doświadczeni devi odchodzą i tworzą własne firmy przecież to jeden z kluczowych postaci jeśli chodzi o W3 Dziki Gon",a7a64858bda8e036,159,263,False,False,1,0,,2,13,"https://www.bankier.pl/forum/temat_tomaszkiewicza-nie-ma-w-cdr,69396005.html",0.2.0,2026-05-14T13:30:52.541162+00:00
69396005,Tomaszkiewicza nie ma w CDR????,1,1,2024-12-29T13:06:00+00:00,4cece3e4b2876d36ea39,False,Przecież od odszedł z cdp w 2021... Info stare jak świat,874c2eddc6f66cc0,56,56,False,False,0,0,,13,1,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69396357.html",0.2.0,2026-05-14T13:30:55.907545+00:00
69396005,Tomaszkiewicza nie ma w CDR????,2,2,2024-12-29T13:47:00+00:00,ac5a6f421a4daed43009,True,"W4 robią nowe osoby, jedna wielką niewiadoma. Plus jeszcze woke itd... CDR na chwilę obecną idzie droga Ubisoftu",44df8e973c14aa7e,112,112,False,False,0,0,,4,17,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69396633.html",0.2.0,2026-05-14T13:30:59.150135+00:00
69396005,Tomaszkiewicza nie ma w CDR????,3,3,2024-12-29T15:08:00+00:00,4cece3e4b2876d36ea39,False,A phantom liberty kto robił? Jak gra się sprzedała?,ebf3d637ee9b23d6,51,51,False,False,0,0,,8,0,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69397081.html",0.2.0,2026-05-14T13:31:02.696054+00:00
69396005,Tomaszkiewicza nie ma w CDR????,4,4,2024-12-29T21:25:00+00:00,e44ccff6d2759ef15643,True,"Ale peroniarze i psy szortów płaczą , hahhaha dobrze wam tak, do zobaczenia przy akcjach po 400 500zl",5bfb9ddf52488f60,101,101,False,False,0,0,,3,0,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69399455.html",0.2.0,2026-05-14T13:31:12.629178+00:00
69396005,Tomaszkiewicza nie ma w CDR????,5,5,2024-12-29T18:01:00+00:00,0798e9623a4b317274c7,True,Przynajmiej o remake w1 możesz być spokojny bo to nie ludzie z cdr będą go robic,d015b001c8757d59,80,80,False,False,0,0,,3,3,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69398077.html",0.2.0,2026-05-14T13:31:30.108094+00:00
69396005,Tomaszkiewicza nie ma w CDR????,6,6,2024-12-29T21:32:00+00:00,e44ccff6d2759ef15643,True,A Ty co może zostawiłeś w 2021?,98302445677d1c2f,31,31,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-tomaszkiewicza-nie-ma-w-cdr,69399497.html",0.2.0,2026-05-14T13:31:32.957051+00:00
69399391,Żałuje że więcej nie dokupiłem przy 18x,0,0,2024-12-29T21:10:00+00:00,76aaad0b7eea1c155497,True,Jutro lekko 195,249850296fa5cbe6,15,15,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_zaluje-ze-wiecej-nie-dokupilem-przy-18x,69399391.html",0.2.0,2026-05-14T13:31:44.893508+00:00
69397229,Jutro możliwe że to sie nie otworzy!!! Rajd Mikołaja!,0,0,2024-12-29T15:32:00+00:00,bfb3d450478b2a9abce4,True,Calkiem możliwe że zqtańczymy jutro przy 210 złoty bo tam jest do piero konkretny opur. Nie bende tym zdziwiony.,ca9a007273575ebe,112,112,False,False,0,0,,4,5,"https://www.bankier.pl/forum/temat_jutro-mozliwe-ze-to-sie-nie-otworzy-rajd-mikolaja,69397229.html",0.2.0,2026-05-14T13:31:48.462267+00:00
69397229,Jutro możliwe że to sie nie otworzy!!! Rajd Mikołaja!,1,1,2024-12-29T15:34:00+00:00,2513958886e9860cfa6a,True,I think it would be kind of bizarre.,5fd4ffb890f92c11,36,36,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_re-jutro-mozliwe-ze-to-sie-nie-otworzy-rajd-mikolaja,69397241.html",0.2.0,2026-05-14T13:31:54.579557+00:00
69397229,Jutro możliwe że to sie nie otworzy!!! Rajd Mikołaja!,2,2,2024-12-29T20:48:00+00:00,bfb3d450478b2a9abce4,True,Ja nie bende tym zdziwiony. Na prawde mnie to nie zdziwi. Ludzie po świentach wyposzczeni. Każdy chce wejść w nowy rok z tym papierem.,95b0a52be5a8319e,134,134,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-jutro-mozliwe-ze-to-sie-nie-otworzy-rajd-mikolaja,69399253.html",0.2.0,2026-05-14T13:32:05.411642+00:00
69387945,Będzie dobrze a nawet bardzo dobrze za kilka tygodni,0,0,2024-12-27T21:12:00+00:00,76aaad0b7eea1c155497,True,Zegar tyka,3ab1f067e9b5dc70,10,10,False,False,0,0,,3,1,"https://www.bankier.pl/forum/temat_bedzie-dobrze-a-nawet-bardzo-dobrze-za-kilka-tygodni,69387945.html",0.2.0,2026-05-14T13:32:08.464934+00:00
69387945,Będzie dobrze a nawet bardzo dobrze za kilka tygodni,1,1,2024-12-29T19:53:00+00:00,112aff301a515c6c8204,True,Chyba każdy o tym wie.,5bf657c53ede55c7,22,22,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-bedzie-dobrze-a-nawet-bardzo-dobrze-za-kilka-tygodni,69398849.html",0.2.0,2026-05-14T13:32:21.511869+00:00
69395727,Akcja 500 zl ###########,0,0,2024-12-29T11:35:00+00:00,4030519d62b7eabb367f,True,Wystawiamy akcje na 500 zł. Trzymamy. Nie będą mogli pożyczać naszych akcji!,26743fc25bf0579c,76,76,False,False,0,0,,3,4,"https://www.bankier.pl/forum/temat_akcja-500-zl,69395727.html",0.2.0,2026-05-14T13:32:29.559528+00:00
69395727,Akcja 500 zl ###########,1,1,2024-12-29T11:41:00+00:00,6baef764f5a052fd79e0,True,"300 zł do marca,żadna łaska,cirpliwosci",03171ecd0bad2892,39,40,False,False,0,0,,5,5,"https://www.bankier.pl/forum/temat_re-akcja-500-zl,69395767.html",0.2.0,2026-05-14T13:32:32.853546+00:00
69395727,Akcja 500 zl ###########,2,2,2024-12-29T12:01:00+00:00,4030519d62b7eabb367f,True,Wystawiajcie akcje na 500 zł To jedyna droga aby uchronić się przed szortami,ed7c2d33acae6c05,76,76,False,False,0,0,,2,2,"https://www.bankier.pl/forum/temat_re-akcja-500-zl,69395921.html",0.2.0,2026-05-14T13:32:35.831044+00:00
69395727,Akcja 500 zl ###########,3,3,2024-12-29T15:35:00+00:00,52aa2d33b74fb27e3d61,True,"Ale wiecie że ta akcja 100 na JSW naprawdę działa,nie mają co pożycza. Tzn. mają trochę,bo wiadomo nie każdy się przyłączył",93ad70a11e2c4464,123,123,False,False,0,0,,1,1,"https://www.bankier.pl/forum/temat_re-akcja-500-zl,69397249.html",0.2.0,2026-05-14T13:32:39.053793+00:00
69395727,Akcja 500 zl ###########,4,4,2024-12-29T17:03:00+00:00,4030519d62b7eabb367f,True,Tam słabo to zrobili i ich zasypali. My na CDR sie na pewno nie damy ;),71f57d25b83fac59,71,71,False,False,0,0,,3,2,"https://www.bankier.pl/forum/temat_re-akcja-500-zl,69397727.html",0.2.0,2026-05-14T13:32:42.906349+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",0,0,2024-12-27T14:15:00+00:00,2fcb53ebea97373179e2,True,Bo chyba dla każdego już oczywisty jest kierunek północ :),43a9bd3c2d9032b1,58,58,False,False,0,0,,16,3,"https://www.bankier.pl/forum/temat_czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69383749.html",0.2.0,2026-05-14T13:32:46.178621+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",1,1,2024-12-27T14:40:00+00:00,a5525468532701768ce0,True,Ja myślałem że będzie rosnąć a kisi się i kisi w okolicach 190 i sam już nie wiem,695d5e37c4b2bbfd,81,81,False,False,0,0,,2,7,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384141.html",0.2.0,2026-05-14T13:32:49.871334+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",2,2,2024-12-27T14:53:00+00:00,e2a2e3a69056307d6789,True,Będzie spadać już pod koniec sesji a w poniedziałek pogłębi spadek.,c3218aacca0b6bd8,67,67,False,False,0,0,,3,12,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384345.html",0.2.0,2026-05-14T13:32:53.187531+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",3,3,2024-12-27T14:56:00+00:00,c91f1f413b52d150f465,True,Są ci którym odjechał pociąg,2b9da6a7e89628bf,28,28,False,False,0,0,,7,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384377.html",0.2.0,2026-05-14T13:32:56.891704+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",4,4,2024-12-27T15:06:00+00:00,e2a2e3a69056307d6789,True,Poczekaj jeszcze chwilę.,32e4b762e0142c0b,24,24,False,False,0,0,,0,7,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384543.html",0.2.0,2026-05-14T13:33:00.708553+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",5,5,2024-12-27T20:16:00+00:00,6cf0abe64113b4c1fadb,True,Sa i tacy którzy zostali jak ty w pociągu na stacji ok 400,68bec0d61000ef43,58,58,False,False,0,0,,2,6,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69387529.html",0.2.0,2026-05-14T13:33:03.780524+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",6,6,2024-12-27T14:57:00+00:00,690fa235b5a5e1a46be0,True,Osiłek twierdzi ze będzie spadać.To wielka dla Ciebie pomyłka.,1fd9405f94c513d4,62,63,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384393.html",0.2.0,2026-05-14T13:33:07.443398+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",7,7,2024-12-27T15:22:00+00:00,e44ccff6d2759ef15643,True,"Jak się kisi od wiosny 90% do przodu , gdzie Ty tu widzisz kisienie, jak myślisz że miesiąc kursu akcji na podobnym poziomie to kiszenie to nie wiem co Ty robisz na giełdzie :) trzymaj 2 lata to będziesz miał minimum podwojone potrojone a może i poczworne kiszonki tego obecnego 190.",ef3fc986af08972c,283,283,False,False,0,0,,11,1,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384713.html",0.2.0,2026-05-14T13:33:10.925753+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",8,8,2024-12-27T15:26:00+00:00,6eef99b0ced05e64d08a,True,"Wystarczy sprawdzić jedną rzecz- dla tych co nie wiedzą lub udają, że nie wiedzą - Jak zachowuje się kurs spółki gamingowej na 2 lata przed premierą gry AAA. Nic więcej.",c31d659b8335d058,169,169,False,False,0,0,,13,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69384777.html",0.2.0,2026-05-14T13:33:14.234774+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",9,9,2024-12-27T16:08:00+00:00,e44ccff6d2759ef15643,True,Dokładnie zaraz nabieramy tępa wzrostu a coś czuję że nowe historyczne Ath pęknie szybko .,945727cfa1b8408d,90,90,False,False,0,0,,5,1,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69385293.html",0.2.0,2026-05-14T13:33:17.129551+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",10,10,2024-12-27T17:27:00+00:00,546fe158fa8ec8c5296e,True,"Za wcześnie, korekty jeszcze nie było.",84e952356363e0c3,38,38,False,False,0,0,,4,4,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69386243.html",0.2.0,2026-05-14T13:33:20.701555+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",11,11,2024-12-27T17:54:00+00:00,a3e7bf7ba9460a7b75d8,True,Była na 150 złotych.Nie zauważyłeś?,4ca4ba6e5c0d5be2,35,35,False,False,0,0,,5,3,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69386441.html",0.2.0,2026-05-14T13:33:23.942558+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",12,12,2024-12-27T18:41:00+00:00,3c839f22c259101af470,True,"Moim zdaniem będzie korekta, a wywołana wprost strzałą w dół na NASDAQ i SP 500. Warren Buffet wie co robi gromadząc gotówkę i stopniowo ograniczając portfel akcyjny. Punkt nr 2 - jest bardzo ważne co się zadzieje za naszą wschodnią granicą - czytaj jakiej jakości będzie zawarty pokój/ rozejm/ jak go zwał. Czy sprawi to, że jako PL staniemy się siłą wystepującą wprost na pasie ziemi pomiędzy UKR i Rosją, czy też przyjmie to jakiś bardziej optymistyczny scenariusz.",0ca8657856cb6be2,468,468,False,False,0,0,,3,6,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69386743.html",0.2.0,2026-05-14T13:33:36.452607+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",13,13,2024-12-27T18:46:00+00:00,e2a2e3a69056307d6789,True,W poniedziałek sprzedaz na wyścigi w wąskich drzwiach.,60add463eb46568c,54,54,False,False,0,0,,1,6,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69386801.html",0.2.0,2026-05-14T13:33:39.631761+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",14,14,2024-12-27T20:06:00+00:00,a3e7bf7ba9460a7b75d8,True,Ale wiecie że on nie gromadzi gotówki tylko kupuje obligacje za pieniądze ze sprzedaży akcji?,a7106bd5b7e717ed,93,93,False,False,0,0,,1,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69387459.html",0.2.0,2026-05-14T13:33:42.596837+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",15,15,2024-12-27T20:31:00+00:00,3fda3629d0c2e46d8b36,True,Strzeż się tego co oczywiste,c23a2b21aef6de3c,28,28,False,False,0,0,,2,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69387651.html",0.2.0,2026-05-14T13:33:46.215296+00:00
69383749,"Czy jest tu ktokolwiek kto poważnie myśli, że CDR będzie spadać?",16,16,2024-12-28T12:15:00+00:00,42debb32e6c7b7969d3d,True,"Jak zwalniają, to będą zatrudniać, jak rośnie, to będzie spadać, jak spada, to będzie rosnąć :)",8c25122033c36d0b,95,95,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-czy-jest-tu-ktokolwiek-kto-powaznie-mysli-ze-cdr-bedzie-spadac,69390771.html",0.2.0,2026-05-14T13:33:51.023597+00:00
69381223,Dostałem Neostradę na Świenta i mam dostęp do internetu,0,0,2024-12-27T11:26:00+00:00,c776903b17ee2a005ff7,True,"Dla tych, co nie majom dostępu, będę tutaj pisał, jaki jest kurs. Jusz rośnie!",046e0a64646799b2,78,78,False,False,0,0,,3,0,"https://www.bankier.pl/forum/temat_dostalem-neostrade-na-swienta-i-mam-dostep-do-internetu,69381223.html",0.2.0,2026-05-14T13:33:55.059225+00:00
69381223,Dostałem Neostradę na Świenta i mam dostęp do internetu,1,1,2024-12-27T12:39:00+00:00,e36d13e255bfc1e31ec7,True,"Cześć Zdzisiu, zmieniłeś nick zupełnie nie potrzebnie.",3fa20d5f0d1ab85e,54,54,False,False,0,0,,0,0,"https://www.bankier.pl/forum/temat_re-dostalem-neostrade-na-swienta-i-mam-dostep-do-internetu,69382287.html",0.2.0,2026-05-14T13:33:58.382652+00:00
